ts,trade_id,security_id,delta_shares,fill_price
2025-06-07,20250607_459023304_067712977_3147,067712977,-340,110.5668
2025-06-08,20250520_422100968_880188249_8799,422100968,-345,104.2554
2025-06-08,20250520_422100968_880188249_8799,880188249,355,100.9139
2025-06-08,20250524_086291422_686355720_1560,086291422,-490,102.8169
2025-06-08,20250524_086291422_686355720_1560,686355720,548,92.0061
2025-06-09,20250529_143007552_792867238_6650,143007552,-504,97.7543
2025-06-09,20250529_143007552_792867238_6650,792867238,466,105.7198
2025-06-10,20250610_049457711_056409181_4921,049457711,455,94.6332
2025-06-10,20250610_049457711_056409181_4921,056409181,-464,92.7458
2025-06-11,20250525_771498574_989721155_1181,771498574,-613,107.8370
2025-06-11,20250525_771498574_989721155_1181,989721155,651,101.2939
2025-06-11,20250611_633487067_098830890_1627,633487067,437,94.3959
2025-06-11,20250611_633487067_098830890_1627,098830890,-385,107.3093
2025-06-11,20250611_062438707_906433503_6331,062438707,329,108.3199
2025-06-11,20250611_062438707_906433503_6331,906433503,-349,101.9662
2025-06-11,20250611_370546658_618880429_9167,370546658,309,102.7487
2025-06-11,20250611_370546658_618880429_9167,618880429,-332,95.7473
2025-06-12,20250612_874226756_404490349_9684,874226756,500,108.3863
2025-06-12,20250612_874226756_404490349_9684,404490349,-563,96.2318
2025-06-12,20250601_276384524_936861279_1677,276384524,-536,106.4839
2025-06-12,20250601_276384524_936861279_1677,936861279,579,98.3859
2025-06-12,20250529_816273452_894145599_4413,816273452,-671,95.7548
2025-06-12,20250529_816273452_894145599_4413,894145599,624,103.6238
2025-06-12,20250612_689124570_951313404_3642,689124570,406,105.2788
2025-06-12,20250612_689124570_951313404_3642,951313404,-430,99.3487
2025-06-13,20250613_567464629_189276285_0095,567464629,412,99.4341
2025-06-13,20250613_567464629_189276285_0095,189276285,-378,108.3872
2025-06-13,20250607_459023304_067712977_3147,459023304,-378,99.6862
2025-06-13,20250607_459023304_067712977_3147,067712977,340,110.5078
2025-06-13,20250613_825096606_602717470_0325,825096606,549,101.0057
2025-06-13,20250613_825096606_602717470_0325,602717470,-548,101.1473
2025-06-15,20250615_261183658_891036937_8227,261183658,720,93.1215
2025-06-15,20250615_261183658_891036937_8227,891036937,-621,107.9606
2025-06-15,20250605_033146781_983840815_0376,033146781,-360,93.8528
2025-06-15,20250605_033146781_983840815_0376,983840815,308,109.8890
2025-06-15,20250605_476527929_637789135_1357,476527929,-432,113.4495
2025-06-15,20250605_476527929_637789135_1357,637789135,488,100.6191
2025-06-15,20250615_626442714_273901181_1631,626442714,436,107.4567
2025-06-15,20250615_626442714_273901181_1631,273901181,-481,97.4620
2025-06-16,20250616_826911152_525496909_4097,826911152,628,105.2528
2025-06-16,20250616_826911152_525496909_4097,525496909,-630,104.9690
2025-06-16,20250604_815158112_023940246_0945,815158112,-586,92.4641
2025-06-16,20250604_815158112_023940246_0945,023940246,575,93.7804
2025-06-17,20250617_155013446_781247939_1492,155013446,640,92.7438
2025-06-17,20250617_155013446_781247939_1492,781247939,-580,102.2692
2025-06-17,20250617_244010507_061403237_1574,244010507,452,97.9591
2025-06-17,20250617_244010507_061403237_1574,061403237,-465,95.3167
2025-06-17,20250610_049457711_056409181_4921,049457711,-455,94.5764
2025-06-17,20250610_049457711_056409181_4921,056409181,464,92.9349
2025-06-17,20250531_768757751_387334421_8300,768757751,-399,106.6563
2025-06-17,20250531_768757751_387334421_8300,387334421,443,96.4463
2025-06-17,20250617_215278928_833239807_6093,215278928,474,91.7234
2025-06-17,20250617_215278928_833239807_6093,833239807,-445,97.7882
2025-06-18,20250618_152855955_193740529_2617,152855955,455,105.3665
2025-06-18,20250618_152855955_193740529_2617,193740529,-453,105.6609
2025-06-19,20250613_825096606_602717470_0325,825096606,-549,101.0148
2025-06-19,20250613_825096606_602717470_0325,602717470,548,101.2152
2025-06-20,20250620_990904779_224627093_5312,990904779,608,103.9607
2025-06-20,20250620_990904779_224627093_5312,224627093,-610,103.5509
2025-06-21,20250606_517257965_487852094_4779,517257965,-419,94.3704
2025-06-21,20250606_517257965_487852094_4779,487852094,352,112.4337
2025-06-21,20250621_972671975_856321230_0334,972671975,319,110.4938
2025-06-21,20250621_972671975_856321230_0334,856321230,-354,99.5410
2025-06-21,20250621_363061274_547810444_0072,363061274,418,110.1830
2025-06-21,20250621_363061274_547810444_0072,547810444,-433,106.3354
2025-06-21,20250621_384839942_476754448_7646,384839942,674,100.2810
2025-06-21,20250621_384839942_476754448_7646,476754448,-654,103.3838
2025-06-22,20250622_039319173_624609055_9998,039319173,343,102.0942
2025-06-22,20250622_039319173_624609055_9998,624609055,-371,94.3658
2025-06-22,20250611_062438707_906433503_6331,062438707,-329,108.4244
2025-06-22,20250611_062438707_906433503_6331,906433503,349,101.9725
2025-06-22,20250622_505845404_968747928_5722,505845404,478,96.6340
2025-06-22,20250622_505845404_968747928_5722,968747928,-413,111.9647
2025-06-23,20250623_412350783_986249692_6603,412350783,383,93.5087
2025-06-23,20250623_412350783_986249692_6603,986249692,-336,106.6873
2025-06-23,20250623_919500678_262034517_0955,919500678,486,92.0906
2025-06-23,20250623_919500678_262034517_0955,262034517,-438,102.1750
2025-06-24,20250624_245646717_492643782_5289,245646717,380,109.4109
2025-06-24,20250624_245646717_492643782_5289,492643782,-402,103.5105
2025-06-24,20250612_874226756_404490349_9684,874226756,-500,108.7643
2025-06-24,20250612_874226756_404490349_9684,404490349,563,95.9781
2025-06-24,20250606_058373753_782885016_2710,058373753,-759,91.8179
2025-06-24,20250606_058373753_782885016_2710,782885016,695,100.0466
2025-06-25,20250625_335920615_502129590_0058,335920615,320,105.1828
2025-06-25,20250625_335920615_502129590_0058,502129590,-340,98.9970
2025-06-25,20250611_633487067_098830890_1627,633487067,-437,94.1335
2025-06-25,20250611_633487067_098830890_1627,098830890,385,107.7525
2025-06-25,20250612_689124570_951313404_3642,689124570,-406,105.2006
2025-06-25,20250612_689124570_951313404_3642,951313404,430,99.7087
2025-06-26,20250617_244010507_061403237_1574,244010507,-452,97.8601
2025-06-26,20250617_244010507_061403237_1574,061403237,465,95.2050
2025-06-26,20250626_730128383_755963570_6365,730128383,522,111.2986
2025-06-26,20250626_730128383_755963570_6365,755963570,-608,95.6638
2025-06-26,20250618_152855955_193740529_2617,152855955,-455,105.4762
2025-06-26,20250618_152855955_193740529_2617,193740529,453,105.7769
2025-06-26,20250626_749153928_461000693_1733,749153928,565,103.6848
2025-06-26,20250626_749153928_461000693_1733,461000693,-613,95.5444
2025-06-27,20250627_645238315_134030189_8005,645238315,416,109.9156
2025-06-27,20250627_645238315_134030189_8005,134030189,-469,97.6790
2025-06-27,20250627_198520001_757188850_2723,198520001,675,97.9554
2025-06-27,20250627_198520001_757188850_2723,757188850,-699,94.5982
2025-06-28,20250628_111936199_158095354_2560,111936199,532,111.2660
2025-06-28,20250628_111936199_158095354_2560,158095354,-553,107.0546
2025-06-28,20250628_273526783_946681232_8146,273526783,558,108.4677
2025-06-28,20250628_273526783_946681232_8146,946681232,-637,94.9699
2025-06-28,20250628_327457774_117645456_9875,327457774,485,109.9145
2025-06-28,20250628_327457774_117645456_9875,117645456,-562,94.9016
2025-06-28,20250628_413845597_805287356_1276,413845597,718,92.7813
2025-06-28,20250628_413845597_805287356_1276,805287356,-659,101.0072
2025-06-28,20250615_626442714_273901181_1631,626442714,-436,107.2896
2025-06-28,20250615_626442714_273901181_1631,273901181,481,97.3046
2025-06-29,20250623_412350783_986249692_6603,412350783,-383,93.5797
2025-06-29,20250623_412350783_986249692_6603,986249692,336,106.7350
2025-06-29,20250629_974068469_447641554_8787,974068469,275,109.8684
2025-06-29,20250629_974068469_447641554_8787,447641554,-296,101.9319
2025-06-29,20250615_261183658_891036937_8227,261183658,-720,92.9972
2025-06-29,20250615_261183658_891036937_8227,891036937,621,108.2566
2025-06-29,20250611_370546658_618880429_9167,370546658,-309,103.0561
2025-06-29,20250611_370546658_618880429_9167,618880429,332,96.0999
2025-06-30,20250622_039319173_624609055_9998,039319173,-343,102.3069
2025-06-30,20250622_039319173_624609055_9998,624609055,371,94.4739
2025-06-30,20250613_567464629_189276285_0095,567464629,-412,99.6459
2025-06-30,20250613_567464629_189276285_0095,189276285,378,108.0883
2025-06-30,20250630_749993465_368917374_9492,749993465,427,94.3187
2025-06-30,20250630_749993465_368917374_9492,368917374,-399,100.9312
2025-06-30,20250630_660832798_204981867_1829,660832798,487,110.0655
2025-06-30,20250630_660832798_204981867_1829,204981867,-513,104.6689
2025-06-30,20250630_638765974_489345212_7925,638765974,416,107.3360
2025-06-30,20250630_638765974_489345212_7925,489345212,-410,108.8001
2025-06-30,20250630_006671463_148134381_8696,006671463,312,102.3650
2025-06-30,20250630_006671463_148134381_8696,148134381,-283,112.6572
2025-07-01,20250617_155013446_781247939_1492,155013446,-640,92.9706
2025-07-01,20250617_155013446_781247939_1492,781247939,580,102.6458
2025-07-01,20250701_845577179_273530637_8656,845577179,438,109.1322
2025-07-01,20250701_845577179_273530637_8656,273530637,-437,109.4972
2025-07-01,20250701_746124356_961937397_3673,746124356,558,102.4531
2025-07-01,20250701_746124356_961937397_3673,961937397,-513,111.4227
2025-07-02,20250702_906871524_875391974_7574,906871524,372,96.9966
2025-07-02,20250702_906871524_875391974_7574,875391974,-359,100.5364
2025-07-02,20250616_826911152_525496909_4097,826911152,-628,105.1560
2025-07-02,20250616_826911152_525496909_4097,525496909,630,104.9061
2025-07-02,20250621_384839942_476754448_7646,384839942,-674,100.5575
2025-07-02,20250621_384839942_476754448_7646,476754448,654,103.6049
2025-07-03,20250624_245646717_492643782_5289,245646717,-380,109.3140
2025-07-03,20250624_245646717_492643782_5289,492643782,402,103.6295
2025-07-03,20250703_543934698_239013758_7275,543934698,444,111.5823
2025-07-03,20250703_543934698_239013758_7275,239013758,-491,100.9500
2025-07-03,20250620_990904779_224627093_5312,990904779,-608,103.9441
2025-07-03,20250620_990904779_224627093_5312,224627093,610,103.6776
2025-07-04,20250623_919500678_262034517_0955,919500678,-486,92.3864
2025-07-04,20250623_919500678_262034517_0955,262034517,438,102.2169
2025-07-04,20250704_709445965_051841154_7035,709445965,574,111.5596
2025-07-04,20250704_709445965_051841154_7035,051841154,-567,113.1080
2025-07-04,20250621_972671975_856321230_0334,972671975,-319,110.1193
2025-07-04,20250621_972671975_856321230_0334,856321230,354,99.6354
2025-07-04,20250704_800446377_293930777_4115,800446377,432,108.7865
2025-07-04,20250704_800446377_293930777_4115,293930777,-419,112.2344
2025-07-04,20250622_505845404_968747928_5722,505845404,-478,96.4859
2025-07-04,20250622_505845404_968747928_5722,968747928,413,111.7902
2025-07-04,20250621_363061274_547810444_0072,363061274,-418,110.4751
2025-07-04,20250621_363061274_547810444_0072,547810444,433,106.5029
2025-07-05,20250626_749153928_461000693_1733,749153928,-565,103.6124
2025-07-05,20250626_749153928_461000693_1733,461000693,613,95.4749
2025-07-06,20250627_645238315_134030189_8005,645238315,-416,110.1394
2025-07-06,20250627_645238315_134030189_8005,134030189,469,97.7291
2025-07-06,20250701_845577179_273530637_8656,845577179,-438,109.2126
2025-07-06,20250701_845577179_273530637_8656,273530637,437,109.6017
2025-07-06,20250630_638765974_489345212_7925,638765974,-416,107.4944
2025-07-06,20250630_638765974_489345212_7925,489345212,410,108.6809
2025-07-06,20250706_981959669_812662610_3716,981959669,536,94.4297
2025-07-06,20250706_981959669_812662610_3716,812662610,-520,97.3216
2025-07-07,20250702_906871524_875391974_7574,906871524,-372,96.9859
2025-07-07,20250702_906871524_875391974_7574,875391974,359,100.4810
2025-07-07,20250629_974068469_447641554_8787,974068469,-275,110.0151
2025-07-07,20250629_974068469_447641554_8787,447641554,296,101.9757
2025-07-07,20250617_215278928_833239807_6093,215278928,-474,92.0204
2025-07-07,20250617_215278928_833239807_6093,833239807,445,97.9698
2025-07-07,20250707_007431616_316287811_8528,007431616,523,106.0486
2025-07-07,20250707_007431616_316287811_8528,316287811,-521,106.4565
2025-07-08,20250701_746124356_961937397_3673,746124356,-558,102.3346
2025-07-08,20250701_746124356_961937397_3673,961937397,513,111.2746
2025-07-09,20250709_861740028_594377461_8508,861740028,336,92.4533
2025-07-09,20250709_861740028_594377461_8508,594377461,-282,110.0948
2025-07-09,20250709_507961368_937608803_8760,507961368,698,95.2644
2025-07-09,20250709_507961368_937608803_8760,937608803,-664,100.1862
2025-07-10,20250704_709445965_051841154_7035,709445965,-574,111.6227
2025-07-10,20250704_709445965_051841154_7035,051841154,567,113.1391
2025-07-11,20250625_335920615_502129590_0058,335920615,-320,104.7982
2025-07-11,20250625_335920615_502129590_0058,502129590,340,98.8584
2025-07-11,20250711_097098573_743645137_2367,097098573,504,91.7371
2025-07-11,20250711_097098573_743645137_2367,743645137,-459,100.7968
2025-07-11,20250711_760494202_303336265_1194,760494202,602,97.8179
2025-07-11,20250711_760494202_303336265_1194,303336265,-534,110.1928
2025-07-12,20250712_841631844_416283881_5405,841631844,611,104.8137
2025-07-12,20250712_841631844_416283881_5405,416283881,-576,111.0621
2025-07-13,20250627_198520001_757188850_2723,198520001,-675,97.7150
2025-07-13,20250627_198520001_757188850_2723,757188850,699,94.4515
2025-07-13,20250630_660832798_204981867_1829,660832798,-487,110.2576
2025-07-13,20250630_660832798_204981867_1829,204981867,513,104.6858
2025-07-13,20250628_327457774_117645456_9875,327457774,-485,109.8700
2025-07-13,20250628_327457774_117645456_9875,117645456,562,94.5484
2025-07-14,20250714_625246342_896174750_4479,625246342,585,107.3562
2025-07-14,20250714_625246342_896174750_4479,896174750,-579,108.5595
2025-07-14,20250630_749993465_368917374_9492,749993465,-427,94.1380
2025-07-14,20250630_749993465_368917374_9492,368917374,399,100.7815
2025-07-14,20250630_006671463_148134381_8696,006671463,-312,102.0875
2025-07-14,20250630_006671463_148134381_8696,148134381,283,112.9476
2025-07-15,20250715_688678330_053323099_3447,688678330,391,99.9003
2025-07-15,20250715_688678330_053323099_3447,053323099,-370,105.3981
2025-07-15,20250626_730128383_755963570_6365,730128383,-522,111.3251
2025-07-15,20250626_730128383_755963570_6365,755963570,608,95.2861
2025-07-15,20250628_111936199_158095354_2560,111936199,-532,111.5172
2025-07-15,20250628_111936199_158095354_2560,158095354,553,107.1522
2025-07-15,20250628_273526783_946681232_8146,273526783,-558,108.8686
2025-07-15,20250628_273526783_946681232_8146,946681232,637,94.6815
2025-07-15,20250709_507961368_937608803_8760,507961368,-698,95.2316
2025-07-15,20250709_507961368_937608803_8760,937608803,664,100.0630
2025-07-16,20250716_971847802_090470547_7276,971847802,650,97.9652
2025-07-16,20250716_971847802_090470547_7276,090470547,-628,101.3484
2025-07-16,20250716_371130966_111252720_3883,371130966,473,112.4947
2025-07-16,20250716_371130966_111252720_3883,111252720,-504,105.6240
2025-07-16,20250628_413845597_805287356_1276,413845597,-718,93.1780
2025-07-16,20250628_413845597_805287356_1276,805287356,659,101.0538
2025-07-17,20250717_970998434_197298661_1389,970998434,367,97.8732
2025-07-17,20250717_970998434_197298661_1389,197298661,-326,110.1727
2025-07-17,20250717_882733335_882749582_1615,882733335,643,95.1903
2025-07-17,20250717_882733335_882749582_1615,882749582,-641,95.5512
2025-07-17,20250707_007431616_316287811_8528,007431616,-523,106.2099
2025-07-17,20250707_007431616_316287811_8528,316287811,521,106.6153
2025-07-18,20250718_363568431_719205571_9821,363568431,488,101.0349
2025-07-18,20250718_363568431_719205571_9821,719205571,-439,112.4688
2025-07-18,20250718_026424848_609694983_6300,026424848,521,109.9722
2025-07-18,20250718_026424848_609694983_6300,609694983,-521,110.0834
2025-07-19,20250709_861740028_594377461_8508,861740028,-336,92.6393
2025-07-19,20250709_861740028_594377461_8508,594377461,282,110.2711
2025-07-20,20250720_868570220_719759048_0334,868570220,579,99.8625
2025-07-20,20250720_868570220_719759048_0334,719759048,-593,97.5151
2025-07-20,20250720_188284372_711337753_4501,188284372,324,93.7848
2025-07-20,20250720_188284372_711337753_4501,711337753,-311,97.7952
2025-07-20,20250720_453732105_552102019_6952,453732105,473,101.3368
2025-07-20,20250720_453732105_552102019_6952,552102019,-511,93.8377
2025-07-21,20250721_646713440_498577355_9828,646713440,328,105.2713
2025-07-21,20250721_646713440_498577355_9828,498577355,-370,93.3491
2025-07-21,20250704_800446377_293930777_4115,800446377,-432,108.4387
2025-07-21,20250704_800446377_293930777_4115,293930777,419,111.7614
2025-07-21,20250703_543934698_239013758_7275,543934698,-444,111.9186
2025-07-21,20250703_543934698_239013758_7275,239013758,491,101.0972
2025-07-22,20250722_255554375_564331294_8922,255554375,604,104.7180
2025-07-22,20250722_255554375_564331294_8922,564331294,-664,95.2661
2025-07-22,20250706_981959669_812662610_3716,981959669,-536,94.8153
2025-07-22,20250706_981959669_812662610_3716,812662610,520,97.4813
2025-07-23,20250723_535964147_797354953_9509,535964147,410,105.6839
2025-07-23,20250723_535964147_797354953_9509,797354953,-466,93.0032
2025-07-24,20250724_853686067_076132062_0487,853686067,428,100.5246
2025-07-24,20250724_853686067_076132062_0487,076132062,-420,102.4713
2025-07-24,20250724_641501393_100744906_3392,641501393,473,95.8805
2025-07-24,20250724_641501393_100744906_3392,100744906,-457,99.1694
2025-07-24,20250711_760494202_303336265_1194,760494202,-602,97.8836
2025-07-24,20250711_760494202_303336265_1194,303336265,534,110.3038
2025-07-25,20250725_413512591_406522051_5839,413512591,450,102.7482
2025-07-25,20250725_413512591_406522051_5839,406522051,-491,94.2014
2025-07-25,20250712_841631844_416283881_5405,841631844,-611,104.6139
2025-07-25,20250712_841631844_416283881_5405,416283881,576,110.9322
2025-07-26,20250718_363568431_719205571_9821,363568431,-488,101.0043
2025-07-26,20250718_363568431_719205571_9821,719205571,439,112.5331
2025-07-27,20250727_115345152_501223063_3390,115345152,609,92.4386
2025-07-27,20250727_115345152_501223063_3390,501223063,-580,97.1340
2025-07-27,20250720_453732105_552102019_6952,453732105,-473,101.3270
2025-07-27,20250720_453732105_552102019_6952,552102019,511,93.8408
2025-07-27,20250727_486200442_163037373_5164,486200442,672,98.1189
2025-07-27,20250727_486200442_163037373_5164,163037373,-641,102.9020
2025-07-28,20250723_535964147_797354953_9509,535964147,-410,105.7037
2025-07-28,20250723_535964147_797354953_9509,797354953,466,92.9154
2025-07-28,20250722_255554375_564331294_8922,255554375,-604,104.5677
2025-07-28,20250722_255554375_564331294_8922,564331294,664,95.1664
2025-07-28,20250728_452446805_704718153_0804,452446805,298,107.9128
2025-07-28,20250728_452446805_704718153_0804,704718153,-311,103.3649
2025-07-28,20250728_287388158_178899452_0147,287388158,559,108.5237
2025-07-28,20250728_287388158_178899452_0147,178899452,-611,99.3661
2025-07-28,20250728_629397549_259415355_8090,629397549,521,113.1948
2025-07-28,20250728_629397549_259415355_8090,259415355,-562,104.9079
2025-07-28,20250728_343898963_408943388_8572,343898963,477,91.3152
2025-07-28,20250728_343898963_408943388_8572,408943388,-404,107.8226
2025-07-28,20250728_818240586_952112105_1167,818240586,388,102.1002
2025-07-28,20250728_818240586_952112105_1167,952112105,-360,110.1057
2025-07-29,20250729_171998149_836394225_6355,171998149,395,101.4495
2025-07-29,20250729_171998149_836394225_6355,836394225,-439,91.3890
2025-07-29,20250717_970998434_197298661_1389,970998434,-367,97.6176
2025-07-29,20250717_970998434_197298661_1389,197298661,326,110.4766
2025-07-29,20250711_097098573_743645137_2367,097098573,-504,91.8267
2025-07-29,20250711_097098573_743645137_2367,743645137,459,100.9477
2025-07-29,20250729_218256455_178751956_8602,218256455,617,93.2534
2025-07-29,20250729_218256455_178751956_8602,178751956,-564,102.0310
2025-07-30,20250730_952496156_574195912_3524,952496156,619,106.9637
2025-07-30,20250730_952496156_574195912_3524,574195912,-626,105.9019
2025-07-31,20250715_688678330_053323099_3447,688678330,-391,100.1274
2025-07-31,20250715_688678330_053323099_3447,053323099,370,105.2644
2025-07-31,20250717_882733335_882749582_1615,882733335,-643,95.2931
2025-07-31,20250717_882733335_882749582_1615,882749582,641,95.8303
2025-08-01,20250721_646713440_498577355_9828,646713440,-328,105.2083
2025-08-01,20250721_646713440_498577355_9828,498577355,370,93.2134
2025-08-01,20250716_371130966_111252720_3883,371130966,-473,112.1381
2025-08-01,20250716_371130966_111252720_3883,111252720,504,105.1473
2025-08-02,20250724_853686067_076132062_0487,853686067,-428,100.7977
2025-08-02,20250724_853686067_076132062_0487,076132062,420,102.4173
2025-08-02,20250714_625246342_896174750_4479,625246342,-585,107.2143
2025-08-02,20250714_625246342_896174750_4479,896174750,579,108.9400
2025-08-03,20250716_971847802_090470547_7276,971847802,-650,98.1843
2025-08-03,20250716_971847802_090470547_7276,090470547,628,101.2100
2025-08-03,20250803_830780084_664930130_2229,830780084,646,107.5621
2025-08-03,20250803_830780084_664930130_2229,664930130,-727,95.5533
2025-08-03,20250718_026424848_609694983_6300,026424848,-521,110.2023
2025-08-03,20250718_026424848_609694983_6300,609694983,521,109.6688
2025-08-04,20250804_470562352_286936678_3521,470562352,531,93.8193
2025-08-04,20250804_470562352_286936678_3521,286936678,-470,105.9277
2025-08-05,20250805_891836652_923177940_2042,891836652,341,110.9938
2025-08-05,20250805_891836652_923177940_2042,923177940,-400,94.4878
2025-08-05,20250805_220760359_041583061_6646,220760359,489,111.2753
2025-08-05,20250805_220760359_041583061_6646,041583061,-555,98.0611
2025-08-06,20250727_115345152_501223063_3390,115345152,-609,92.5416
2025-08-06,20250727_115345152_501223063_3390,501223063,580,96.9052
2025-08-06,20250728_629397549_259415355_8090,629397549,-521,113.0168
2025-08-06,20250728_629397549_259415355_8090,259415355,562,105.0376
2025-08-06,20250806_955620103_652679890_9465,955620103,604,105.9749
2025-08-06,20250806_955620103_652679890_9465,652679890,-569,112.5758
2025-08-06,20250727_486200442_163037373_5164,486200442,-672,98.0795
2025-08-06,20250727_486200442_163037373_5164,163037373,641,102.8214
2025-08-07,20250807_590173425_275114459_4752,590173425,540,98.6985
2025-08-07,20250807_590173425_275114459_4752,275114459,-485,109.8374
2025-08-07,20250807_092449614_953469207_7072,092449614,359,103.9807
2025-08-07,20250807_092449614_953469207_7072,953469207,-365,102.4205
2025-08-08,20250720_868570220_719759048_0334,868570220,-579,100.2857
2025-08-08,20250720_868570220_719759048_0334,719759048,593,97.9934
2025-08-08,20250728_452446805_704718153_0804,452446805,-298,107.9558
2025-08-08,20250728_452446805_704718153_0804,704718153,311,103.1158
2025-08-08,20250808_597717368_912085920_6380,597717368,634,103.4926
2025-08-08,20250808_597717368_912085920_6380,912085920,-658,99.8315
2025-08-08,20250720_188284372_711337753_4501,188284372,-324,93.3053
2025-08-08,20250720_188284372_711337753_4501,711337753,311,97.5596
2025-08-09,20250729_218256455_178751956_8602,218256455,-617,92.8768
2025-08-09,20250729_218256455_178751956_8602,178751956,564,102.1154
2025-08-09,20250809_683156836_428134255_1390,683156836,571,99.4761
2025-08-09,20250809_683156836_428134255_1390,428134255,-546,103.9743
2025-08-09,20250728_818240586_952112105_1167,818240586,-388,102.1425
2025-08-09,20250728_818240586_952112105_1167,952112105,360,110.0950
2025-08-10,20250804_470562352_286936678_3521,470562352,-531,93.8687
2025-08-10,20250804_470562352_286936678_3521,286936678,470,106.0175
2025-08-10,20250810_445132435_098599620_1556,445132435,401,112.9041
2025-08-10,20250810_445132435_098599620_1556,098599620,-472,95.9062
2025-08-11,20250730_952496156_574195912_3524,952496156,-619,107.1927
2025-08-11,20250730_952496156_574195912_3524,574195912,626,105.6045
2025-08-11,20250811_416300334_271751360_0047,416300334,453,105.9382
2025-08-11,20250811_416300334_271751360_0047,271751360,-441,108.8951
2025-08-12,20250812_450106962_844605184_3123,450106962,531,108.4957
2025-08-12,20250812_450106962_844605184_3123,844605184,-593,97.1129
2025-08-12,20250724_641501393_100744906_3392,641501393,-473,96.0879
2025-08-12,20250724_641501393_100744906_3392,100744906,457,98.7649
2025-08-12,20250812_181342856_013892639_2590,181342856,479,94.9793
2025-08-12,20250812_181342856_013892639_2590,013892639,-416,109.3343
2025-08-13,20250725_413512591_406522051_5839,413512591,-450,102.3860
2025-08-13,20250725_413512591_406522051_5839,406522051,491,94.5678
2025-08-13,20250813_336756235_571295570_0781,336756235,462,108.3221
2025-08-13,20250813_336756235_571295570_0781,571295570,-473,105.7546
2025-08-13,20250813_249119330_661757503_6282,249119330,425,98.6087
2025-08-13,20250813_249119330_661757503_6282,661757503,-402,104.3510
2025-08-13,20250813_468537478_351822753_0718,468537478,425,95.9471
2025-08-13,20250813_468537478_351822753_0718,351822753,-402,101.4637
2025-08-14,20250814_146801753_250745536_3526,146801753,418,106.3860
2025-08-14,20250814_146801753_250745536_3526,250745536,-467,95.0438
2025-08-14,20250814_761448361_893931994_8780,761448361,332,110.7198
2025-08-14,20250814_761448361_893931994_8780,893931994,-368,99.9487
2025-08-15,20250728_287388158_178899452_0147,287388158,-559,108.9258
2025-08-15,20250728_287388158_178899452_0147,178899452,611,98.8585
2025-08-15,20250815_741741666_515261741_2189,741741666,386,106.1801
2025-08-15,20250815_741741666_515261741_2189,515261741,-368,111.3770
2025-08-16,20250810_445132435_098599620_1556,445132435,-401,112.8332
2025-08-16,20250810_445132435_098599620_1556,098599620,472,95.8253
2025-08-16,20250728_343898963_408943388_8572,343898963,-477,91.4937
2025-08-16,20250728_343898963_408943388_8572,408943388,404,108.0519
2025-08-17,20250729_171998149_836394225_6355,171998149,-395,101.3507
2025-08-17,20250729_171998149_836394225_6355,836394225,439,91.6131
2025-08-17,20250817_616007772_316582545_7562,616007772,331,100.3301
2025-08-17,20250817_616007772_316582545_7562,316582545,-346,95.8923
2025-08-17,20250807_092449614_953469207_7072,092449614,-359,104.2251
2025-08-17,20250807_092449614_953469207_7072,953469207,365,102.4766
2025-08-17,20250817_419844616_735108906_4139,419844616,556,100.8545
2025-08-17,20250817_419844616_735108906_4139,735108906,-507,110.6401
2025-08-17,20250817_524653790_919426295_7563,524653790,704,96.9531
2025-08-17,20250817_524653790_919426295_7563,919426295,-707,96.5262
2025-08-17,20250817_646308392_610415586_4982,646308392,275,109.4151
2025-08-17,20250817_646308392_610415586_4982,610415586,-283,106.5887
2025-08-17,20250805_220760359_041583061_6646,220760359,-489,111.0840
2025-08-17,20250805_220760359_041583061_6646,041583061,555,98.1967
2025-08-17,20250817_719972248_675679216_0666,719972248,666,95.0442
2025-08-17,20250817_719972248_675679216_0666,675679216,-663,95.4837
2025-08-18,20250803_830780084_664930130_2229,830780084,-646,107.3691
2025-08-18,20250803_830780084_664930130_2229,664930130,727,95.1753
2025-08-18,20250818_490446490_489457459_4395,490446490,582,109.3628
2025-08-18,20250818_490446490_489457459_4395,489457459,-640,99.4340
2025-08-18,20250818_967512170_835139635_7165,967512170,446,91.6499
2025-08-18,20250818_967512170_835139635_7165,835139635,-438,93.1976
2025-08-18,20250818_867778627_018646815_9238,867778627,655,101.5256
2025-08-18,20250818_867778627_018646815_9238,018646815,-664,100.0366
2025-08-18,20250818_990638691_029915786_2229,990638691,404,100.6605
2025-08-18,20250818_990638691_029915786_2229,029915786,-379,107.3270
2025-08-19,20250807_590173425_275114459_4752,590173425,-540,99.0029
2025-08-19,20250807_590173425_275114459_4752,275114459,485,109.9752
2025-08-20,20250813_336756235_571295570_0781,336756235,-462,108.4034
2025-08-20,20250813_336756235_571295570_0781,571295570,473,105.7963
2025-08-20,20250820_108727653_634681143_6772,108727653,559,108.2656
2025-08-20,20250820_108727653_634681143_6772,634681143,-590,102.6527
2025-08-20,20250820_674827053_128962316_1466,674827053,589,106.7110
2025-08-20,20250820_674827053_128962316_1466,128962316,-667,94.2693
2025-08-20,20250813_249119330_661757503_6282,249119330,-425,98.6670
2025-08-20,20250813_249119330_661757503_6282,661757503,402,104.1730
2025-08-20,20250820_436234563_807126681_0477,436234563,365,107.9278
2025-08-20,20250820_436234563_807126681_0477,807126681,-421,93.5394
